Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text
2-1D,"Small Flowers With Clear Cubic Zirconia","Sterling silver & cubic zirconia small flowers with clear cubic zirconia.  Made by Halia",Halia,Bead,"Nature, Garden, Cubic Zirconia,Halia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-1D,6,shopify,2,deny,manual,22.8,38,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-1D.jpg,"Small Flowers With Clear Cubic Zirconia"
2-1E,"Flower With Clear Cubic Zirconia","Sterling silver & cubic zirconia flower with clear cubic zirconia.  Made by Carlo Biagi",Carlo Biagi,Bead,"Nature, Garden, Cubic Zirconia,Carlo Biagi",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-1E,6,shopify,3,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-1E.jpg,"Flower With Clear Cubic Zirconia"
2-1F,"Crescent Moon And Cubic Zirconia Stars","Sterling silver & cubic zirconia crescent moon and cubic zirconia stars.  Made by Carlo Biagi",Carlo Biagi,Bead,"Nature, Garden, Cubic Zirconia,Carlo Biagi",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-1F,6,shopify,2,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-1F.jpg,"Crescent Moon And Cubic Zirconia Stars"
2-1G,"Chamilia Flower, Dark Pink Cubic Zirconia","Sterling silver & cubic zirconia chamilia flower, dark pink cubic zirconia.  Made by Chamilia",Chamilia,Bead,"Nature, Garden, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-1G,6,shopify,3,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-1G.jpg,"Chamilia Flower, Dark Pink Cubic Zirconia"
2-1H,"Sweet Pea With Pink Cubic Zirconia, 'Baby Girl Peapod'","Sterling silver & cubic zirconia sweet pea with pink cubic zirconia, 'baby girl peapod'.  Made by Ohm",Ohm,Bead,"Nature, Garden, Cubic Zirconia,Ohm",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-1H,6,shopify,1,deny,manual,40,40,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-1H.jpg,"Sweet Pea With Pink Cubic Zirconia, 'Baby Girl Peapod'"
2-1I,"Flower With Center pink Cubic Zirconia, October Birthstone","Sterling silver & cubic zirconia flower with center pink cubic zirconia, october birthstone.  Made by Chiyopia",Chiyopia,Bead,"Nature, Garden, Cubic Zirconia,Chiyopia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-1I,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-1I.jpg,"Flower With Center pink Cubic Zirconia, October Birthstone"
2-1J,"Flower With Center Red Cubic Zirconia, July Birthstone","Sterling silver & cubic zirconia flower with center red cubic zirconia, july birthstone.  Made by Chiyopia",Chiyopia,Bead,"Nature, Garden, Cubic Zirconia,Chiyopia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-1J,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-1J.jpg,"Flower With Center Red Cubic Zirconia, July Birthstone"
2-2A,"Flower With Center clear Cubic Zirconia, April Birthstone","Sterling silver & cubic zirconia flower with center clear cubic zirconia, april birthstone.  Made by Chiyopia",Chiyopia,Bead,"Nature, Garden, Cubic Zirconia,Chiyopia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-2A,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2A.jpg,"Flower With Center clear Cubic Zirconia, April Birthstone"
2-2B,"Flower With Center blue Cubic Zirconia, March Birthstone","Sterling silver & cubic zirconia flower with center blue cubic zirconia, march birthstone.  Made by Chiyopia",Chiyopia,Bead,"Nature, Garden, Cubic Zirconia,Chiyopia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-2B,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2B.jpg,"Flower With Center blue Cubic Zirconia, March Birthstone"
2-2C,"Pink Cubic Zirconia Flower","Sterling silver & cubic zirconia pink cubic zirconia flower.  Made by Carlo Biagi",Carlo Biagi,Bead,"Nature, Garden, Cubic Zirconia,Carlo Biagi",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-2C,6,shopify,1,deny,manual,34.2,58,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2C.jpg,"Pink Cubic Zirconia Flower"
2-2D,"Dragonfly Bead, Clear & Green Cubic Zirconia","Sterling silver & cubic zirconia dragonfly bead, clear & green cubic zirconia.  Made by Carlo Biagi",Carlo Biagi,Bead,"Nature, Garden, Cubic Zirconia,Carlo Biagi",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-2D,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2D.jpg,"Dragonfly Bead, Clear & Green Cubic Zirconia"
2-2E,"Butterfly With Pink Cubic Zirconia","Sterling silver & cubic zirconia butterfly with pink cubic zirconia.  Made by Chamilia",Chamilia,Bead,"Nature, Garden, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-2E,6,shopify,2,deny,manual,35.4,59,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2E.jpg,"Butterfly With Pink Cubic Zirconia"
2-2F,"Bell Flower With Purple Cubic Zirconia Dangle","Sterling silver & cubic zirconia bell flower with purple cubic zirconia dangle.  Made by Carlo Biagi",Carlo Biagi,Bead,"Nature, Garden, Cubic Zirconia,Carlo Biagi",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-2F,6,shopify,1,deny,manual,35.4,58,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2F.jpg,"Bell Flower With Purple Cubic Zirconia Dangle"
2-2G,"Flowers And Leaves With Clear Cubic Zirconia","Sterling silver & cubic zirconia flowers and leaves with clear cubic zirconia.  Made by Halia",Halia,Bead,"Nature, Garden, Cubic Zirconia,Halia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-2G,6,shopify,2,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2G.jpg,"Flowers And Leaves With Clear Cubic Zirconia"
2-2H,"Daisy Flowers With Clear Cubic Zirconia","Sterling silver & cubic zirconia daisy flowers with clear cubic zirconia.  Made by Halia",Halia,Bead,"Nature, Garden, Cubic Zirconia,Halia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-2H,6,shopify,2,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2H.jpg,"Daisy Flowers With Clear Cubic Zirconia"
2-2I,"Pale Blue Enamel Flower With Dark Swarovski","Sterling silver, enamel & swarovski pale blue enamel flower with dark swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Enamel, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-2I,6,shopify,3,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2I.jpg,"Pale Blue Enamel Flower With Dark Swarovski"
2-2J,"Pale Pink Enamel Flower With Clear Swarovski","Sterling silver, enamel & swarovski pale pink enamel flower with clear swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Enamel, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-2J,6,shopify,1,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-2J.jpg,"Pale Pink Enamel Flower With Clear Swarovski"
2-3A,"Stylized Flower With Red Swarovski","Sterling silver & swarovski stylized flower with red swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver & Swarovski",,,,,2-3A,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3A.jpg,"Stylized Flower With Red Swarovski"
2-3B,"Stylized Flower With black Swarovski","Sterling silver & swarovski stylized flower with black swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver & Swarovski",,,,,2-3B,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3B.jpg,"Stylized Flower With black Swarovski"
2-3C,"Stylized Flower With Pink Swarovski","Sterling silver & swarovski stylized flower with pink swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver & Swarovski",,,,,2-3C,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3C.jpg,"Stylized Flower With Pink Swarovski"
2-3D,"Stylized Flower With Yellow Swarovski","Sterling silver & swarovski stylized flower with yellow swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver & Swarovski",,,,,2-3D,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3D.jpg,"Stylized Flower With Yellow Swarovski"
2-3E,"Small Flowers With pink Swarovski","Sterling silver & swarovski small flowers with pink swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver & Swarovski",,,,,2-3E,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3E.jpg,"Small Flowers With pink Swarovski"
2-3F,"Small Flowers With Red Swarovski","Sterling silver & swarovski small flowers with red swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver & Swarovski",,,,,2-3F,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3F.jpg,"Small Flowers With Red Swarovski"
2-3G,"Small Flowers With Fushia Swarovski","Sterling silver & swarovski small flowers with fushia swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver & Swarovski",,,,,2-3G,6,shopify,2,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3G.jpg,"Small Flowers With Fushia Swarovski"
2-3H,"Bird","Sterling silver bird.  Made by Amore & Baci",Amore & Baci,Bead,"Nature, Animals,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,2-3H,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3H.jpg,"Bird"
2-3I,"Enamel Rainbow And Clouds","Sterling silver & enamel enamel rainbow and clouds.  Made by Zable",Zable,Bead,"Nature, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,2-3I,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3I.jpg,"Enamel Rainbow And Clouds"
2-3J,"Eagle","Sterling silver eagle.  Made by Carlo Biagi",Carlo Biagi,Bead,"Nature, Animals,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,2-3J,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-3J.jpg,"Eagle"
2-4A,"Pink Enamel Zinnia","Sterling silver & enamel pink enamel zinnia.  Made by Chamilia",Chamilia,Bead,"Nature, Garden, Enamel,Chamilia",TRUE,Material,"Sterling Silver & Enamel",,,,,2-4A,6,shopify,3,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4A.jpg,"Pink Enamel Zinnia"
2-4B,"Burgandy Enamel Zinnia","Sterling silver & enamel burgandy enamel zinnia.  Made by Chamilia",Chamilia,Bead,"Nature, Garden, Enamel,Chamilia",TRUE,Material,"Sterling Silver & Enamel",,,,,2-4B,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4B.jpg,"Burgandy Enamel Zinnia"
2-4C,"Hen","Sterling silver hen.  Made by Carlo Biagi",Carlo Biagi,Bead,"Nature, Animals,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,2-4C,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4C.jpg,"Hen"
2-4D,"Dove","Sterling silver dove.  Made by Amore & Baci",Amore & Baci,Bead,"Nature, Animals,Amore & Baci",TRUE,Material,"Sterling Silver",,,,,2-4D,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4D.jpg,"Dove"
2-4E,"Peacock","Sterling silver peacock.  Made by Biagi",Biagi,Bead,"Nature, Animals,Biagi",TRUE,Material,"Sterling Silver",,,,,2-4E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4E.jpg,"Peacock"
2-4F,"Bird","Sterling silver bird.  Made by Moress",Moress,Bead,"Nature, Animals,Moress",TRUE,Material,"Sterling Silver",,,,,2-4F,6,shopify,1,deny,manual,24,40,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4F.jpg,"Bird"
2-4G,"Penguins","Sterling silver penguins.  Made by Novo",Novo,Bead,"Nature, Animals,Novo",TRUE,Material,"Sterling Silver",,,,,2-4G,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4G.jpg,"Penguins"
2-4H,"Bird","Sterling silver bird.  Made by Novo",Novo,Bead,"Nature, Animals,Novo",TRUE,Material,"Sterling Silver",,,,,2-4H,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4H.jpg,"Bird"
2-4I,"Swan","Sterling silver swan.  Made by Zable",Zable,Bead,"Nature, Animals,Zable",TRUE,Material,"Sterling Silver",,,,,2-4I,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4I.jpg,"Swan"
2-4J,"Owl","Sterling silver owl.  Made by Zable",Zable,Bead,"Nature, Animals,Zable",TRUE,Material,"Sterling Silver",,,,,2-4J,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-4J.jpg,"Owl"
2-5A,"Light Blue Enamel Fern","Sterling silver & enamel light blue enamel fern.  Made by Moress",Moress,Bead,"Nature, Garden, Enamel,Moress",TRUE,Material,"Sterling Silver & Enamel",,,,,2-5A,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5A.jpg,"Light Blue Enamel Fern"
2-5B,"Red Enamel Hibiscus","Sterling silver & enamel red enamel hibiscus.  Made by Zable",Zable,Bead,"Nature, Garden, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,2-5B,6,shopify,2,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5B.jpg,"Red Enamel Hibiscus"
2-5C,"Light Green Enamel Fern","Sterling silver & enamel light green enamel fern.  Made by Moress",Moress,Bead,"Nature, Garden, Enamel,Moress",TRUE,Material,"Sterling Silver & Enamel",,,,,2-5C,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5C.jpg,"Light Green Enamel Fern"
2-5D,"Pink And Purple Enamel Flowers","Sterling silver & enamel pink and purple enamel flowers.  Made by Moress",Moress,Bead,"Nature, Garden, Enamel,Moress",TRUE,Material,"Sterling Silver & Enamel",,,,,2-5D,6,shopify,1,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5D.jpg,"Pink And Purple Enamel Flowers"
2-5E,"Purple And Green Enamel Flower","Sterling silver & enamel purple and green enamel flower.  Made by Moress",Moress,Bead,"Nature, Garden, Enamel,Moress",TRUE,Material,"Sterling Silver & Enamel",,,,,2-5E,6,shopify,1,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5E.jpg,"Purple And Green Enamel Flower"
2-5F,"White Enamel Flower","Sterling silver & enamel white enamel flower.  Made by Moress",Moress,Bead,"Nature, Garden, Enamel,Moress",TRUE,Material,"Sterling Silver & Enamel",,,,,2-5F,6,shopify,1,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5F.jpg,"White Enamel Flower"
2-5G,"Black Enamel With Silver Flowers","Sterling silver & enamel black enamel with silver flowers.  Made by Moress",Moress,Bead,"Nature, Garden, Enamel,Moress",TRUE,Material,"Sterling Silver & Enamel",,,,,2-5G,6,shopify,1,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5G.jpg,"Black Enamel With Silver Flowers"
2-5H,"Pale Green Enamel With Silver Flowers And Pink Swarovski","Sterling silver, enamel & swarovski pale green enamel with silver flowers and pink swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-5H,6,shopify,1,deny,manual,48,80,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5H.jpg,"Pale Green Enamel With Silver Flowers And Pink Swarovski"
2-5I,"Pale Yellow Enamel With Silver Flowers And Yellow Swarovski","Sterling silver, enamel & swarovski pale yellow enamel with silver flowers and yellow swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-5I,6,shopify,3,deny,manual,48,80,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5I.jpg,"Pale Yellow Enamel With Silver Flowers And Yellow Swarovski"
2-5J,"Pale Yellow Enamel With Silver Flowers And Pink Swarovski","Sterling silver, enamel & swarovski pale yellow enamel with silver flowers and pink swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-5J,6,shopify,2,deny,manual,48,80,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-5J.jpg,"Pale Yellow Enamel With Silver Flowers And Pink Swarovski"
2-6A,"Beige Enamel With Silver Flowers And Pink Swarovski","Sterling silver, enamel & swarovski beige enamel with silver flowers and pink swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-6A,6,shopify,1,deny,manual,48,80,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6A.jpg,"Beige Enamel With Silver Flowers And Pink Swarovski"
2-6B,"Pale Yellow Enamel With Silver Tulips","Sterling silver, enamel & swarovski pale yellow enamel with silver tulips.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-6B,6,shopify,3,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6B.jpg,"Pale Yellow Enamel With Silver Tulips"
2-6C,"Pale Pink Enamel With Silver Tulips","Sterling silver, enamel & swarovski pale pink enamel with silver tulips.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-6C,6,shopify,1,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6C.jpg,"Pale Pink Enamel With Silver Tulips"
2-6D,"Turquoise Enamel With Silver Tulip","Sterling silver, enamel & swarovski turquoise enamel with silver tulip.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-6D,6,shopify,2,deny,manual,34.2,57,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6D.jpg,"Turquoise Enamel With Silver Tulip"
2-6E,"Enamel And Swarovski Daisy","Sterling silver, enamel & swarovski enamel and swarovski daisy.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-6E,6,shopify,4,deny,manual,48,80,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6E.jpg,"Enamel And Swarovski Daisy"
2-6F,"Pink Enamel With Silver Flowers And Yellow Swarovski","Sterling silver, enamel & swarovski pink enamel with silver flowers and yellow swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-6F,6,shopify,2,deny,manual,52.8,88,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6F.jpg,"Pink Enamel With Silver Flowers And Yellow Swarovski"
2-6G,"Pale Blue Enamel With Silver Flowers And Clear Swarovski","Sterling silver, enamel & swarovski pale blue enamel with silver flowers and clear swarovski.  Made by Moress",Moress,Bead,"Nature, Garden, Swarovski,Moress",TRUE,Material,"Sterling Silver, Enamel & Swarovski",,,,,2-6G,6,shopify,1,deny,manual,52.8,88,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6G.jpg,"Pale Blue Enamel With Silver Flowers And Clear Swarovski"
2-6H,"Celebrations December Birthstone, Blue","Sterling silver & cubic zirconia celebrations december birthstone, blue.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-6H,6,shopify,2,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6H.jpg,"Celebrations December Birthstone, Blue"
2-6I,"Celebrations October Birthstone, Pink","Sterling silver & cubic zirconia celebrations october birthstone, pink.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-6I,6,shopify,4,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6I.jpg,"Celebrations October Birthstone, Pink"
2-6J,"Celebrations August Birthstone, Light Green","Sterling silver & cubic zirconia celebrations august birthstone, light green.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-6J,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-6J.jpg,"Celebrations August Birthstone, Light Green"
2-7A,"Celebrations February Birthstone, Purple","Sterling silver & cubic zirconia celebrations february birthstone, purple.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7A,6,shopify,2,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7A.jpg,"Celebrations February Birthstone, Purple"
2-7B,"Celebrations July Birthstone, Red","Sterling silver & cubic zirconia celebrations july birthstone, red.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7B,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7B.jpg,"Celebrations July Birthstone, Red"
2-7C,"July Birthstone Ring, Red","Sterling silver & cubic zirconia july birthstone ring, red.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7C,6,shopify,2,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7C.jpg,"July Birthstone Ring, Red"
2-7D,"November Birthstone Ring, Champagne","Sterling silver & cubic zirconia november birthstone ring, champagne.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7D,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7D.jpg,"November Birthstone Ring, Champagne"
2-7E,"'Seaweed' With Purple Cubic Zirconia","Sterling silver & cubic zirconia 'seaweed' with purple cubic zirconia.  Made by Ohm",Ohm,Bead,"Nature, Sea, Cubic Zirconia,Ohm",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7E,6,shopify,1,deny,manual,30,30,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7E.jpg,"'Seaweed' With Purple Cubic Zirconia"
2-7F,"'Flame' With Clear Cubic Zirconia","Sterling silver & cubic zirconia 'flame' with clear cubic zirconia.  Made by Ohm",Ohm,Bead,"Nature, Cubic Zirconia,Ohm",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7F,6,shopify,1,deny,manual,30,30,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7F.jpg,"'Flame' With Clear Cubic Zirconia"
2-7G,"February Birthstone Heart, Purple","Sterling silver & cubic zirconia february birthstone heart, purple.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7G,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7G.jpg,"February Birthstone Heart, Purple"
2-7H,"January Birthsone Heart, Dark Red","Sterling silver & cubic zirconia january birthsone heart, dark red.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7H,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7H.jpg,"January Birthsone Heart, Dark Red"
2-7I,"March Birthstone Heart, Aqua","Sterling silver & cubic zirconia march birthstone heart, aqua.  Made by Chamilia",Chamilia,Bead,"Birthstones, Cubic Zirconia,Chamilia",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7I,6,shopify,1,deny,manual,28.8,48,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7I.jpg,"March Birthstone Heart, Aqua"
2-7J,"'Vines' With Amber Cubic Zirconia","Sterling silver & cubic zirconia 'vines' with amber cubic zirconia.  Made by Ohm",Ohm,Bead,"Nature, Garden,Ohm",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,2-7J,6,shopify,1,deny,manual,30,30,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/2-7J.jpg,"'Vines' With Amber Cubic Zirconia"
